# Upstream Sketcher commits since merge base a662fbb2ff, upstream/main bd6be559e8 (2026-09-12).
# kind: subject-regex guess (fix/feature/refactor/noise/?). fwd/rev: git apply --check against SketcherPort at creation.
# status: have(rev)=reverse-applies, have(sync)=predates the per-file baseline of ca04ac80a1, partial(sync), open. n/a(uncompiled)=touches only sources the fork does not compile.
# decision: filled in as picks land -- taken <fork hash> | adapted <fork hash> | have | n/a | superseded | declined <why> | deferred
hash	date	author	kind	fwd	rev	status	lines	decision	subject	files
c0c6df10ec	2025-02-09	Benjamin Brstrup Sayoc	noise	0	0	partial(sync)	580		Sketcher: Use QStringLiteral	Gui/AppSketcherGui.cpp Gui/CommandConstraints.cpp Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherTools.cpp Gui/DrawSketchHandler.cpp Gui/DrawSketchHandlerArc.h Gui/DrawSketchHandlerArcOfEllipse.h Gui/DrawSketchHandlerArcOfHyperbola.h Gui/DrawSketchHandlerArcOfParabola.h Gui/DrawSketchHandlerArcSl
a1c5767643	2025-01-19	Benjamin Nauck	feature	0	0	open	1		Mod: Use new addObject<T>(...) using regex	tests/App/SketchObject.cpp
8cc98b9a88	2025-02-09	Benjamin Nauck	feature	1	0	open	4		Mod: Use new addObject<T>(...) that requires additional changes	App/AppSketcherPy.cpp
67f8852697	2025-02-11	Ian Hunter	fix	1	0	open	2		Fix bug preventing filtering named constraints (#19339)	Gui/TaskSketcherConstraints.cpp
9636068460	2025-01-20	tritao	?	1	0	open	2		Base: Move `zipios` library to `3rdParty` folder.	App/CMakeLists.txt Gui/CMakeLists.txt
de9bd5e1ce	2025-02-15	Andrea	?	0	0	partial(sync)	18		change MIN_boost_version	App/PreCompiled.h App/PropertyConstraintList.h App/SketchObject.cpp Gui/SketcherToolDefaultWidget.h Gui/TaskDlgEditSketch.h Gui/TaskSketcherElements.h Gui/TaskSketcherMessages.h Gui/TaskSketcherTool.h Gui/ViewProviderSketch.h
27ebc68a11	2025-02-15	Joao Matos	refactor	0	0	open	4		CMake: Modernize build files using outdated Python variables.	App/CMakeLists.txt Gui/CMakeLists.txt
a72a63232a	2025-02-15	Kacper Donat	?	0	0	partial(sync)	22		Base: Move App::Color to Base	Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameters.h Gui/ViewProviderSketch.cpp
12a69fe296	2025-02-20	Kacper Donat	feature	0	0	open	12		Base: Add isNullOrEmpty string helper	Gui/CommandConstraints.cpp Gui/DrawSketchHandlerExtend.h Gui/DrawSketchHandlerExternal.h Gui/DrawSketchHandlerFillet.h Gui/DrawSketchHandlerSplitting.h Gui/DrawSketchHandlerTrimming.h
62415907ee	2025-01-17	bofdahof	?	0	0	open	22		current src path no longer required	tests/App/CMakeLists.txt tests/App/planegcs/CMakeLists.txt
7f984811e8	2025-01-25	Kacper Donat	feature	0	0	have(sync)	4		Gui: Add 3 point lighting	Gui/ViewProviderSketch.cpp
142c061a90	2025-02-13	Benjamin Nauck	refactor	1	0	open	12		Sketcher: Use isBad() instead of comparing types with ==	App/ExternalGeometryFacadePyImp.cpp App/GeometryFacadePyImp.cpp
65c6614081	2025-02-13	Benjamin Nauck	refactor	0	0	open	10		Sketcher: Use constant for Type::BadType instead Type::badType()	Gui/CommandConstraints.cpp Gui/TaskSketcherElements.cpp
0aed23ca81	2025-02-24	Andrew	fix	0	0	open	285	have: behaviour probed, the fork's inline projection already handles it (SketcherPort.md 6a)	fixes #19582 Sketcher - cannot project BSpline from another sketch (#19700)	App/SketchObject.cpp
cc6ffb44de	2025-02-16	Joao Matos	?	0	0	open	3		Core: Move `PyCXX` library to `src/3rdParty`.	App/CMakeLists.txt Gui/CMakeLists.txt tests/CMakeLists.txt
b07caa732e	2025-02-24	Max Wilfinger	?	0	0	partial(sync)	64		Remove hack around geometry visibility in active sketch. Revert #14386 and #16378	Gui/SketcherSettings.cpp Gui/SketcherSettings.ui Gui/ViewProviderSketch.cpp
0921ed2969	2025-02-25	Andrew Shkolik	fix	0	0	open	43	have: behaviour probed, the fork's inline projection already handles it (SketcherPort.md 6a)	fix #19831 Sketcher: Create external Intersection geometry not working with complex surfaces	App/SketchObject.cpp
ceac12c388	2025-02-25	pre-commit-ci[bot]	noise	0	0	open	4		[pre-commit.ci] auto fixes from pre-commit.com hooks	App/SketchObject.cpp
0fbb300fe4	2025-02-25	Andrea	fix	0	0	open	27	declined: comment removal	[mod:part] fix compile warning .	App/SketchObject.cpp
3de97a43fe	2025-02-24	Chris Hennes	feature	0	0	open	51		Sketcher Tests: add [[maybe_unused]]	tests/App/SketchObject.cpp
755229df23	2025-02-24	Benjamin Brstrup Sayoc	noise	0	0	open	10		Build: suppress warnings from 3rd party libraries	App/CMakeLists.txt Gui/CMakeLists.txt tests/CMakeLists.txt
411cdadf49	2025-02-27	Andrew Shkolik	feature	0	0	open	67		Sketcher: Preference color added for External defining geometry	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameters.h Gui/EditModeGeometryCoinManager.cpp Gui/SketcherSettings.cpp Gui/SketcherSettingsAppearance.ui
f7c1e7f8a5	2025-02-27	pre-commit-ci[bot]	noise	0	0	n/a(uncompiled)	13		[pre-commit.ci] auto fixes from pre-commit.com hooks	Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameters.h Gui/EditModeGeometryCoinManager.cpp
ec24bd8c21	2025-02-28	Andrew Shkolik	fix	0	0	open	25	have: behaviour probed, the fork's inline projection already handles it (SketcherPort.md 6a)	fixes #19831 - additional code to cover projection of split curve edge	App/SketchObject.cpp
3765455ebe	2025-03-01	Benjamin Brstrup Sayoc	refactor	0	0	open	8		Gui: clean up PropertyItem::toString	Gui/PropertyConstraintListItem.cpp Gui/PropertyConstraintListItem.h
f3643af82b	2025-03-02	Andrew	?	0	0	open	48		Merge pull request #19747 from Shkolik/sketcher_datums_projection	App/SketchObject.cpp Gui/DrawSketchHandlerExternal.h
1155182ac3	2025-03-03	Andrew Shkolik	feature	0	0	open	104		Sketcher: Preference pattern and width added for External defining geometry	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameters.h Gui/EditModeGeometryCoinManager.cpp Gui/SketcherSettings.cpp Gui/SketcherSettingsAppearance.ui
400863889b	2025-03-04	pre-commit-ci[bot]	noise	0	0	n/a(uncompiled)	20		[pre-commit.ci] auto fixes from pre-commit.com hooks	Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameters.h Gui/EditModeGeometryCoinManager.cpp
27dd14174e	2025-02-26	Andrew Shkolik	fix	0	0	open	19	adapted 814e0c8f30	fix #18356 Sketcher: External reference line defaults to geometry, but vertex does not	App/SketchObject.cpp
f9eaf9b568	2025-03-10	PaddleStroke	feature	0	0	open	23		Sketcher: DSH: add OVP constraints before AutoConstraints.	Gui/DrawSketchDefaultHandler.h
cd5c46ba18	2025-03-10	Andrea	?	1	0	open	4		Remove unnecessary check (duplicated)	Gui/PreCompiled.h
0bb47bc0d8	2025-03-03	PaddleStroke	?	0	0	open	9		Move getStandardButtons to cpp file	Gui/TaskDlgEditSketch.cpp Gui/TaskDlgEditSketch.h
2db9ae7bdf	2025-03-11	Benjamin Nauck	?	0	0	open	1		Remove outdated comment	Gui/TaskDlgEditSketch.h
3359fee251	2025-03-07	Chris Hennes	noise	0	0	open	9	partial 88c9baa853: App/ExternalGeometryExtension.cpp App/SketchGeometryExtension.cpp	Sketcher: Clean up compiler warnings	App/ExternalGeometryExtension.cpp App/SketchGeometryExtension.cpp App/planegcs/Constraints.h
b940863353	2025-03-13	PaddleStroke	feature	0	0	have(sync)	12		Sketcher: Add parameter to combine line and polyline	Gui/Workbench.cpp
fde9be13bc	2025-03-13	pre-commit-ci[bot]	noise	0	1	have(rev)	2		[pre-commit.ci] auto fixes from pre-commit.com hooks	Gui/Workbench.cpp
8ae1d9bbde	2025-03-13	PaddleStroke	feature	0	0	open	19		add line group checkbox in SketcherSettings.ui	Gui/SketcherSettings.ui
255949134f	2025-03-13	PaddleStroke	feature	0	0	open	6		Add line group checkbox to SketcherSettings.cpp	Gui/SketcherSettings.cpp
2d5d1397a9	2025-03-13	PaddleStroke	?	0	0	open	2		Update src/Mod/Sketcher/Gui/SketcherSettings.ui	Gui/SketcherSettings.ui
0814df7488	2025-03-13	PaddleStroke	?	0	0	open	2		Update src/Mod/Sketcher/Gui/SketcherSettings.ui	Gui/SketcherSettings.ui
17102251e5	2025-03-13	Luz Paz	noise	0	0	partial(sync)	16		Fix various typos	App/SketchObject.cpp Gui/CommandCreateGeo.cpp Gui/DrawSketchHandlerSplitting.h Gui/EditModeCoinManagerParameters.h Gui/SketcherToolDefaultWidget.cpp
fa61131590	2025-03-13	Karliss	feature	0	0	have(sync)	2		Add missing parent for messagebox and other popups	Gui/ViewProviderSketch.cpp
34881bc82e	2025-03-12	bofdahof	noise	0	0	partial(sync)	519	partial 88c9baa853: App/GeoList.cpp App/SketchObject.cpp Gui/Command.cpp Gui/CommandSketcherTools.cpp Gui/EditModeCoinManager.cpp Gui/EditModeCoinManagerParameters.h Gui/TaskDlgEditSketch.cpp Gui/TaskSketcherConstraints.cpp Gui/ViewProviderSketch.cpp	Sketcher: apply std::ranges	App/GeoList.cpp App/Sketch.cpp App/SketchObject.cpp App/planegcs/GCS.cpp Gui/Command.cpp Gui/CommandSketcherTools.cpp Gui/EditModeCoinManager.cpp Gui/EditModeCoinManagerParameters.h Gui/TaskDlgEditSketch.cpp Gui/TaskSketcherConstraints.cpp Gui/ViewProviderSketch.cpp
6c2c6847eb	2025-03-17	tritao	refactor	0	0	open	40		CMake: Cleanup targets with transitive dependencies	App/CMakeLists.txt Gui/CMakeLists.txt tests/CMakeLists.txt
7076989ead	2025-03-20	PaddleStroke	fix	0	0	open	3		Remove unecessary if in DrawSketchHandlerArc.h	Gui/DrawSketchHandlerArc.h
e12deea20e	2025-03-20	Chris Hennes	fix	1	0	open	8		Sketcher: Ensure loop can exit	Gui/Command.cpp
28b62eb52b	2025-03-20	Chris Hennes	fix	0	0	open	4	have: the temporary lives through the full expression	Sketcher: Ensure copy of temp string is kept	App/AppSketcherPy.cpp
1fc61423f3	2025-03-22	PaddleStroke	fix	1	0	open	14		Sketcher: Line tool: Enforce correctly when angle is set (#20267)	Gui/DrawSketchHandlerLine.h
0f00c6d2d1	2025-03-22	PaddleStroke	fix	1	0	open	15		Sketcher: Slot tool: Enforce correctly when angle is set (#20269)	Gui/DrawSketchHandlerSlot.h
96e8a9e83c	2025-03-29	mosfet80	?	1	0	open	18		Remove old GCC<=8 (#20508)	App/ExternalGeometryExtension.cpp App/SketchGeometryExtension.cpp App/SolverGeometryExtension.cpp Gui/ViewProviderSketchGeometryExtension.cpp
b4eb28e50e	2025-03-27	Benjamin Nauck	noise	0	0	open	580	partial 88c9baa853: App/SketchAnalysis.cpp App/SketchAnalysis.h App/SketchObject.cpp App/SketchObject.h App/SketchObjectPyImp.cpp Gui/CommandConstraints.cpp Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherOverlay.cpp Gui/CommandSketch	Sketcher: Use std::numeric_limits and std::numbers instead of defines	App/Sketch.cpp App/SketchAnalysis.cpp App/SketchAnalysis.h App/SketchObject.cpp App/SketchObject.h App/SketchObjectPyImp.cpp App/planegcs/Constraints.cpp App/planegcs/GCS.cpp App/planegcs/Geo.h Gui/CommandConstraints.cpp Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherOverlay.cpp Gui/CommandSketch
0317206930	2025-03-29	ashimabu	?	0	0	open	3	n/a: upstream gated the Gui refresh on Geometry changing; the fork redraws in slotSolverUpdate on every signalSolverUpdate (and upstream/main later dropped the isSame gate)	Sketcher: Explicitly check fullyConstrainedChanged on solve (#20236)	App/SketchObject.cpp
1d4a09366c	2025-03-31	Rafael Pronto	fix	0	0	open	16		Sketcher: Prevent renaming interruption when hovering task elements. (#20458)	Gui/TaskSketcherElements.cpp Gui/TaskSketcherElements.h
4b589088f6	2025-03-31	Benjamin Nauck	feature	0	0	open	12		Sketcher: Add `#include <limits>` where used	App/PreCompiled.h App/PropertyConstraintList.cpp App/SketchObject.cpp Gui/CommandConstraints.cpp Gui/DrawSketchHandlerOffset.h Gui/EditModeConstraintCoinManager.cpp Gui/PreCompiled.h Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherElements.cpp Gui/ViewProviderSketch.cpp
08381b1d18	2025-04-03	captain0xff	?	0	0	open	21		remove some code setting pixel density ratio for pixmaps	Gui/CommandConstraints.cpp Gui/DrawSketchHandler.cpp
770dbe5580	2025-03-21	tritao	refactor	0	0	open	1638		Sketcher: Convert XML binding files to Python API bindings model.	App/CMakeLists.txt App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryExtensionPy.xml App/ExternalGeometryFacade.pyi App/ExternalGeometryFacadePy.xml App/GeometryFacade.pyi App/GeometryFacadePy.xml App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchOb
63ed3e8dff	2025-04-05	tritao	?	0	0	open	1614		Sketcher: Remove XML binding files.	App/CMakeLists.txt App/ConstraintPy.xml App/ExternalGeometryExtensionPy.xml App/ExternalGeometryFacadePy.xml App/GeometryFacadePy.xml App/SketchGeometryExtensionPy.xml App/SketchObjectPy.xml App/SketchObjectSF.pyi App/SketchObjectSFPy.xml App/SketchPy.xml Gui/CMakeLists.txt Gui/ViewProviderSketchGeo
7a12d2f96f	2025-04-05	luzpaz	noise	1	0	open	2		Fix various typos (#20651)	App/SketchObject.cpp
35a9673a75	2025-03-28	Kacper Donat	refactor	0	0	open	2		Base: Rename Base::freecad_dynamic_cast into freecad_cast	App/SketchObject.cpp
f0d30cb570	2025-03-09	Ajinkya Dahale	?	0	0	open	79	taken d8d462426e	[Sketcher] Adjust constraint changes when trimming	App/SketchObject.cpp
358942b771	2025-03-12	Ajinkya Dahale	fix	0	0	open	1	n/a: fork's transferConstraints is an if-chain, no fall-through	[Sketcher] Fix issue in `SketchObject::transferConstraints`	App/SketchObject.cpp
fbac7d737b	2025-03-13	Ajinkya Dahale	fix	0	0	open	78		[Sketcher] Refactor `DrawSketchHandlerTrimming::mouseMove()`	Gui/DrawSketchHandlerTrimming.h
b6a069dc63	2025-03-13	Ajinkya Dahale	fix	0	0	open	5		[Sketcher] Attempt to avoid double-trimming in some cases	Gui/DrawSketchHandlerTrimming.h
2779f0b29f	2025-03-14	Ajinkya Dahale	feature	0	0	open	4	taken d8d462426e	[Sketcher] Add missing check in `deriveConstraintsForPieces`	App/SketchObject.cpp
08a66afbc8	2025-03-14	Ajinkya Dahale	feature	0	0	open	2	taken d8d462426e	[Sketcher] Add missing check when transforming constraints for trim	App/SketchObject.cpp
23ecf94ab6	2025-03-14	Ajinkya Dahale	?	0	0	open	4	taken d8d462426e	[Sketcher] Make trimmed curve(s) construction based on original	App/SketchObject.cpp
c0d469d404	2025-03-30	Ajinkya Dahale	fix	0	0	open	163	taken 9b75379eb1	[Sketcher][test] Add tests for fixes done in #20150	tests/App/SketchObjectChanges.cpp tests/App/SketcherTestHelpers.cpp
f869bace95	2025-03-30	Ajinkya Dahale	?	0	0	open	30	taken 9b75379eb1	[Sketcher][test] Remove some obsolete TODOs	tests/App/SketchObjectChanges.cpp
581fa12e45	2025-04-08	Ajinkya Dahale	fix	0	0	open	399		Sketcher: Refactor and fix `DrawSketchDefaultHandler.h`	Gui/DrawSketchDefaultHandler.h
b300c80b90	2025-04-11	Kacper Donat	refactor	0	0	open	2		Base: Use explicit pointer syntax for freecad_cast (#20694)	App/SketchObject.cpp
f9f76a2516	2025-04-14	PaddleStroke	fix	0	0	open	224		Sketcher: Refactor DrawSketchHandler::seekAutoConstraint (#20476)	Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h
f932c7e4e0	2025-04-09	Benjamin Nauck	refactor	0	0	open	21		Use Base::toRadians() instead of manually converting	Gui/CommandConstraints.cpp Gui/DrawSketchHandler.cpp Gui/DrawSketchHandlerTranslate.h Gui/SnapManager.cpp
22120fa597	2025-04-09	Benjamin Nauck	refactor	0	0	open	4		Use Base::toDegrees() instead of manually converting	Gui/DrawSketchHandler.cpp Gui/ViewProviderSketch.cpp
755cabc5ba	2025-04-15	PaddleStroke	refactor	0	0	open	620		Sketcher: Refactor SketchObject::Fillet() (#20544)	App/SketchObject.cpp
e51e1a10d4	2025-04-14	Andrea	refactor	0	0	open	1		MOD: remove unused variable	Gui/DrawSketchHandler.cpp
5b81cd741a	2025-04-16	Jacob Oursland	?	0	0	open	48		python: apply const method annotations to impls.	App/ExternalGeometryExtensionPyImp.cpp App/ExternalGeometryFacadePyImp.cpp App/GeometryFacadePyImp.cpp App/SketchGeometryExtensionPyImp.cpp App/SketchObjectPyImp.cpp
5efb8e5e76	2025-04-15	Ajinkya Dahale	feature	0	0	open	5	taken d8d462426e	Sketcher: Add check for validity of geometry when trimming	App/SketchObject.cpp
e9f2e8fe92	2025-04-19	tetektoza	?	0	0	open	15		Sketcher: Auto-scroll to selected geometry elements (#20866)	Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherElements.cpp Gui/Utils.h
766ee41b55	2025-04-21	Lothaire Sicot	fix	0	0	open	41		Sketcher: Prevent bad constraint names (#20717)	Gui/EditDatumDialog.cpp Gui/EditDatumDialog.h Gui/TaskSketcherConstraints.cpp
9aad08a646	2025-04-21	Kacper Donat	?	0	0	open	3		Sketcher: Remove not-needed print statements	Gui/EditDatumDialog.cpp Gui/TaskSketcherConstraints.cpp
50bf1cf120	2025-04-01	Pieter Hijma	feature	0	0	open	11		[Core] Allow creating an editor with a frame	Gui/PropertyConstraintListItem.cpp Gui/PropertyConstraintListItem.h
8fb9cbfa3e	2025-04-04	Pieter Hijma	feature	0	0	open	2		[Core] Make enum FrameOption boolean	Gui/PropertyConstraintListItem.cpp
d586447a7d	2025-04-25	Kacper Donat	refactor	1	0	open	6		Sketcher: Use freecad_cast whenever possible	App/ExternalGeometryFacade.h App/GeometryFacade.h
c704622605	2025-04-07	Kacper Donat	?	1	0	open	2		Sketcher: Replace dynamic_cast with qobject_cast	Gui/PropertyConstraintListItem.cpp
30fd8d6d60	2025-01-22	bofdahof	refactor	0	0	n/a(uncompiled)	135		Sketcher: refactor EditModeConstraintCoinManager::getPresentationString	Gui/EditModeConstraintCoinManager.cpp
350a416708	2025-04-24	Ajinkya Dahale	fix	0	0	open	7	taken d8d462426e	Sketcher: Avoid an unnecessary geometry update when trimming	App/SketchObject.cpp
8cc1565dcb	2025-04-29	Andrea	?	0	0	open	5		remove unnecessary InitApplication.h inclusion	tests/App/SketchObjectChanges.cpp tests/App/SketcherTestHelpers.cpp tests/App/SketcherTestHelpers.h
ae76f89759	2025-03-24	Benjamin Nauck	refactor	0	0	open	2		Sketcher: Use contains instead of std::find	Gui/TaskSketcherConstraints.cpp
78e2a12d2d	2025-04-11	Benjamin Nauck	fix	0	0	open	2	n/a: no setExpression override	Sketcher: Fix 463717 Variable copied when it could be moved	App/SketchObject.cpp
53b9c54f97	2025-04-11	Benjamin Nauck	fix	1	0	open	2	taken 36a52b0ac2	Sketcher: Fix 512831 Variable copied when it could be moved	App/SketchObject.cpp
6adebe348e	2025-04-11	Benjamin Nauck	fix	1	0	open	2	declined: std::move of a returned value is redundant	Sketcher: Fix 512301 Variable copied when it could be moved	App/SketchObject.cpp
de17a7acee	2025-04-11	Benjamin Nauck	refactor	0	0	open	2		Sketcher: 532658 Use of auto that causes a copy	App/SketchObject.cpp
7f49a4e668	2025-04-11	Benjamin Nauck	fix	1	0	open	2	taken 36a52b0ac2	Sketcher: Fix 513105 Variable copied when it could be moved	App/SketchObject.cpp
be264928fc	2025-04-14	Benjamin Nauck	fix	0	0	open	6	adapted 36a52b0ac2: one of three sites; the trim/split two are in the refactor	Sketcher: Fix 515688, 513858, 515692, Variable copied	App/SketchObject.cpp
70d11e33dc	2025-04-14	Benjamin Nauck	fix	0	0	open	4	n/a: no moveGeometries	Sketcher: Fix 529853 Variable copied when it could be moved	App/SketchObject.cpp App/SketchObject.h
6b87d7df22	2025-04-11	Benjamin Nauck	fix	0	0	open	2	taken 36a52b0ac2	Sketcher: Fix 512328 Use of auto that causes a copy	App/SketchObject.cpp
47a43e21b2	2025-04-11	Benjamin Nauck	fix	0	0	open	2	taken 36a52b0ac2	Sketcher: Fix    532547 Variable copied when it could be moved	App/SketchObject.cpp
3f79626799	2025-04-11	Benjamin Nauck	fix	0	0	open	2	have	Sketcher: Fix 513269 Variable copied when it could be moved	App/SketchObject.cpp
24df826865	2025-05-04	David Carter	fix	0	0	open	555		Merge pull request #21046 from davesrocketshop/issue_13922_2	SketcherTests/TestSketchValidateCoincidents.py SketcherTests/TestSketcherSolver.py
c293d74566	2025-05-01	Ladislav Michl	noise	0	0	open	40		Base: rename Exception's PascalCase methods to camelCase	App/SketchObject.cpp Gui/CommandSketcherBSpline.cpp Gui/DrawSketchController.h Gui/DrawSketchHandlerCircle.h Gui/DrawSketchHandlerRotate.h Gui/DrawSketchHandlerScale.h Gui/DrawSketchHandlerSymmetry.h Gui/DrawSketchHandlerTranslate.h Gui/EditModeConstraintCoinManager.cpp Gui/EditModeGeometryCoinConve
998f4e4d45	2025-03-30	bofdahof	noise	0	0	open	338	partial 88c9baa853: App/AppSketcher.cpp App/AppSketcherPy.cpp App/ExternalGeometryFacade.cpp App/GeometryFacade.cpp App/SketchAnalysis.cpp App/SketchObject.cpp App/SketchObjectSF.cpp Gui/AppSketcherGui.cpp Gui/DrawSketchController.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandle	Console: rename PascalCase named methods to camelCase	App/AppSketcher.cpp App/AppSketcherPy.cpp App/ExternalGeometryFacade.cpp App/GeometryFacade.cpp App/Sketch.cpp App/SketchAnalysis.cpp App/SketchObject.cpp App/SketchObjectSF.cpp App/planegcs/GCS.cpp Gui/AppSketcherGui.cpp Gui/DrawSketchController.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandle
4c8fadd68d	2025-05-06	PaddleStroke	fix	0	0	open	9	n/a: core DocumentObject has no restoreFinished to chain	Core: restoreContent not restoring expressions (#21152)	App/SketchObject.cpp App/SketchObject.h
418c09899b	2025-05-06	Jacques Beaurain	fix	0	0	open	74		Gui: HiDPI fixes for Sketcher (#21098)	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h Gui/ViewProviderSketchCoinAttorney.h
2032a9d844	2025-05-09	Rayno Jiang	?	1	0	open	47	taken 8550ffdc64	Sketcher: Scaling of a sketch containing BSplines doesn't work (#20943)	App/PythonConverter.cpp
492b8312b3	2025-02-25	Benjamin Brstrup Sayoc	?	0	0	open	58	partial 88c9baa853: App/ExternalGeometryExtension.cpp App/PropertyConstraintList.cpp App/SketchGeometryExtension.cpp Gui/PropertyVisualLayerList.cpp Gui/ViewProviderSketchGeometryExtension.cpp Gui/VisualLayer.cpp	Base: make getAttribute template	App/Constraint.cpp App/ExternalGeometryExtension.cpp App/PropertyConstraintList.cpp App/SketchGeometryExtension.cpp Gui/PropertyVisualLayerList.cpp Gui/ViewProviderSketchGeometryExtension.cpp Gui/VisualLayer.cpp
6786af6ef9	2025-02-26	Benjamin Brstrup Sayoc	refactor	0	0	open	18	partial 88c9baa853: App/SketchGeometryExtension.cpp	Everywhere: clean up getAttribute conversions	App/Constraint.cpp App/SketchGeometryExtension.cpp
